-5.796190837986740850e-41,-5.657462290018583960e-41,4.913372805462106096e-41,4.967883315724341480e-41,5.478236216431439857e-41,5.978499768195399551e-41,5.050700054965938169e-41,-5.049438886348045833e-41,5.162243412726193608e-41,4.918417479933675437e-41,-1.105472296476364136e-01,2.525010332465171814e-02,5.293002128601074219e-01,1.707003712654113770e-01,-3.445092274542562769e-41,4.907767611604806827e-41,4.967603056031476516e-41,1.173181087317380100e-40,5.786241618890034649e-41,5.511587119882370503e-41,-4.952469032616768492e-41,-5.094700826745737425e-41,-7.489660032123282281e-41,-5.084331218109733778e-41,5.051120444505235614e-41,-5.507102964796531089e-41,1.769940853118896484e-01,-1.203091517090797424e-01,-2.518133340391696276e-42,1.058656424283981323e-01,6.033991187382662307e-41,4.917716830701513029e-41,1.421825438737869263e-01,-4.984558767449806803e-41,5.375941428535728211e-41,-5.777833828104085747e-41,5.464783751173921613e-41,-3.634909689426422119e-01,-1.432323212324968521e-40,5.231607686710272053e-41,-5.576747498473474497e-41,5.427509212022881479e-41,5.158179647179651638e-41,5.413075837840335863e-41,-5.038088368787014815e-41,5.153275102554514778e-41,-5.039209407558474669e-41,-4.945182280602279443e-41,-5.227684051010162565e-41,-7.848988473415374756e-02
-2.765462519345026489e-41,5.121886016953638876e-41,5.166026918579870614e-41,-5.695857867941083948e-41,5.659984627254368631e-41,4.967883315724341480e-41,-4.921360206708757553e-41,-5.795490188754578442e-41,5.119223549871421723e-41,-4.989042922535646218e-41,5.169109775201385211e-41,1.297250539064407349e-01,2.614827156066894531e-01,5.588098016034505515e-41,2.654538452625274658e-01,4.997871102860892565e-41,-5.609397752692242735e-41,-4.987641624071321401e-41,-5.070037973773620644e-41,5.083350309184706406e-41,-4.970265523113693669e-41,4.909869559301294053e-41,-6.142451688521403149e-41,-5.324794034587872388e-41,-4.940838255362872510e-41,5.552785294733520125e-41,2.541801631450653076e-01,5.277570276340126053e-41,-4.939997476284277620e-41,-6.078972868087488935e-41,-5.286818846204669845e-41,-5.274207160025746492e-41,3.426557779312133789e-02,2.282463908195495605e-01,6.236618945324030856e-41,6.264504784764094716e-41,-4.908888650376266681e-41,5.814687977715828436e-41,-5.483701280442306644e-41,4.659737783419314206e-41,-6.234236737934678667e-41,-5.185785226926850534e-41,5.295647026529916193e-41,-5.059668365137616998e-41,-5.776152269946895966e-42,-5.852803295945463460e-41,5.584594769873693473e-41,-1.488585345667609926e-40,-5.455254921616512857e-41,4.952889422156065937e-41
5.058827586059022108e-41,-5.709030073505737229e-41,-4.907207092219076901e-41,4.927245660258921785e-41,-5.330259098598739174e-41,5.201339639880856004e-41,5.512568028807397875e-41,5.036546940476257516e-41,8.647552953194878626e-41,5.119924199103584132e-41,-5.321430918273492827e-41,-3.985194563865661621e-01,-1.939250826835632324e-01,5.962945355241394082e-41,1.928291171789169312e-01,5.063451870991294004e-41,5.496172836774797516e-41,5.937862112729979856e-41,-1.007729777634548948e-40,-5.062050572526969187e-41,-5.518453482357562107e-41,-5.587817756341640552e-41,5.120344588642881577e-41,-5.123007055725098730e-41,-5.147109389311485583e-41,-1.229499272598594498e-40,4.390688836574554443e-01,1.082096695899963379e-01,5.343851693702689900e-41,3.476900160312652588e-01,-6.033991187382662307e-41,4.979514092978237462e-41,3.664583265781402588e-01,1.048529967665672302e-01,1.353794187307357788e-01,5.676800208826266436e-41,7.257459312677383423e-02,-5.639946059214523747e-41,5.978359638348967070e-41,6.296734649443565508e-41,-5.460860115473812125e-41,5.056165118976804955e-41,3.372201025485992432e-01,4.993947467160783077e-41,-6.078412348701759009e-41,-5.579970484941421576e-41,1.698209345340728760e-01,-5.133937183746832303e-41,-5.005017725028949132e-41,-9.508110582828521729e-02
-5.089375892581303120e-41,-5.065974208227078675e-41,-5.895262639414505417e-41,-5.267340797550554888e-41,6.103635721059605716e-41,5.300971960694350498e-41,-8.939443423313738022e-41,5.139542377604131571e-41,5.543116335329678887e-41,3.471016296132571885e-41,5.947671201980253576e-41,2.155536413192749023e-01,-1.100835110992193222e-02,1.532808989286422729e-01,4.169197082519531250e-01,-5.550262957497735455e-41,-4.967743185877908998e-41,5.796330967833173332e-41,-4.950086825227416303e-41,5.627054113342735430e-41,1.037067770957946777e-01,1.887795031070709229e-01,-1.133236736059188843e-01,4.967322796338611553e-41,5.635041514589386887e-41,5.201199510034423522e-41,3.475585579872131348e-01,6.777949631214141846e-02,5.021553046907981974e-41,3.471830785274505615e-01,5.488325565374578540e-41,4.921780596248054998e-41,5.877617001533508301e-01,1.608887761831283569e-01,6.252733877663766252e-41,6.217140896669915899e-41,1.900598406791687012e-01,-2.322792334464816777e-41,9.183199703693389893e-02,2.470551431179046631e-01,1.548097878694534302e-01,5.294666117604888821e-41,3.278070688247680664e-01,2.680673599243164062e-01,4.969284614188666297e-41,-5.131975365896777559e-41,-1.200983226299285889e-01,1.530628800392150879e-01,-5.545918932258328522e-41,5.101146799681631583e-41
5.657688016071915627e-04,9.062531753443181515e-04,1.467628311365842819e-02,1.810616930015385151e-03,1.139998421422205865e-04,-1.118582877097651362e-04,3.416159423068165779e-03,-7.100053480826318264e-04,2.351989242015406489e-04,3.612958535086363554e-04,-5.456677754409611225e-04,3.000785708427429199e-01,2.469477653503417969e-01,8.215681463479995728e-02,2.903279960155487061e-01,-7.423266768455505371e-03,3.788607500609941781e-05,5.889175226911902428e-04,-8.203610923374071717e-05,-8.409142610616981983e-04,3.108145669102668762e-03,1.188046019524335861e-02,4.263517912477254868e-03,-2.871776232495903969e-04,-2.312408760190010071e-04,4.613755736500024796e-04,3.293756842613220215e-01,6.488716229796409607e-03,6.950736278668045998e-04,5.892961472272872925e-02,7.036986644379794598e-04,1.227519387612119317e-04,2.603845596313476562e-01,2.185734659433364868e-01,1.466059777885675430e-02,1.286296080797910690e-02,2.077324390411376953e-01,6.348276976495981216e-03,2.179628005251288414e-03,1.916937977075576782e-01,1.731609553098678589e-02,-3.274546703323721886e-03,2.306156605482101440e-01,6.169005762785673141e-03,-3.078266978263854980e-03,3.244745079427957535e-03,6.087679788470268250e-02,9.927426464855670929e-03,5.539709236472845078e-04,-3.202142193913459778e-03
5.651857096161284692e-41,5.272525601868556711e-41,4.906646572833346974e-41,5.131414846511047632e-41,-5.462121284091704461e-41,1.467734024518456648e-40,-2.028940046495902637e-41,-5.535969713161622320e-41,5.092458749202817717e-41,5.794929669368848515e-41,5.896103418493100308e-41,1.746484339237213135e-01,4.421777427196502686e-01,-4.906226183294049529e-41,1.937445700168609619e-01,-5.748546690199697070e-41,5.064012390377023931e-41,-5.146969259465053102e-41,-5.852102646713301052e-41,-5.624812035799815723e-41,-5.328717670287981876e-41,-6.070144687762242588e-41,4.945182280602279443e-41,-5.805999927237014570e-41,5.078165504866704583e-41,5.436897911733857753e-41,4.397496581077575684e-01,5.679182416215618625e-41,9.561619941473956802e-41,3.598597049713134766e-01,8.972152322530746460e-02,-1.056922227144241333e-01,4.229097962379455566e-01,1.689712852239608765e-01,-5.292984559447699040e-41,-4.910289948840591498e-41,2.423257082700729370e-01,1.062723249197006226e-01,-2.438628580421209335e-03,7.473518699407577515e-02,5.469693988561630249e-02,-5.560772695980171583e-41,3.688503503799438477e-01,5.316105984109058522e-41,5.119924199103584132e-41,6.077711699469596600e-41,-1.307343840599060059e-01,-5.927349999547004700e-02,-5.571142304616175229e-41,5.138561468679104199e-41
-5.646812421689715351e-41,-8.023274487338172621e-41,5.341889875852635156e-41,-5.640926968139551119e-41,4.999692790864514827e-41,5.071018882698648016e-41,-5.239174698417626065e-41,-5.516631794353939845e-41,-6.180146617211740728e-41,-5.025476682608091461e-41,-5.126230042193045809e-41,3.926093280315399170e-01,4.697676897048950195e-01,5.467025828716841321e-41,6.054888367652893066e-01,5.149491596700837772e-41,5.098484332599414431e-41,4.911831377151348797e-41,5.588518405573802961e-41,-5.085171997188328669e-41,5.675819299901239064e-41,5.342590525084797565e-41,4.919678648551567773e-41,5.426668432944286589e-41,-1.085911542177200317e-01,-5.169950554279980101e-41,5.419489145278930664e-01,1.790583878755569458e-01,-1.603183534080093466e-40,3.585581481456756592e-01,6.002602101781786405e-41,5.471790243495545699e-41,4.554743170738220215e-01,1.035017147660255432e-01,1.922924667596817017e-01,5.036687070322689998e-41,2.774448394775390625e-01,4.920379297783730181e-41,-5.765222141925162393e-41,1.831980496644973755e-01,5.130994456971750187e-41,6.062857935747753539e-41,2.132730782032012939e-01,5.541715036865354070e-41,5.263277032004012918e-41,5.315125075184031150e-41,5.410837009549140930e-02,7.946939766407012939e-02,5.180039903223118784e-41,5.674137741744049284e-41
-2.826419002543156032e-42,5.368094157135509235e-41,4.994367856700080522e-41,5.137580559754076827e-41,-5.001094089328839644e-41,5.457637129005865046e-41,4.906786702679779456e-41,1.534716091113182904e-40,-4.959335395091960096e-41,-2.088355101383274881e-41,4.968303705263638925e-41,1.562987454235553741e-02,2.142915576696395874e-01,-4.908328130990536754e-41,3.662692010402679443e-01,-5.748406560353264588e-41,5.087694334424113339e-41,5.004597335489651687e-41,5.001514478868137090e-41,5.151593544397324998e-41,5.149771856393702736e-41,6.222465830834350203e-41,-5.140243026836293980e-41,-4.965641238181421773e-41,4.954570980313255718e-41,-4.906226183294049529e-41,-1.101983785629272461e-01,9.988211840391159058e-02,5.342590525084797565e-41,3.018206954002380371e-01,-5.476694788120682558e-41,5.798432915529660558e-41,2.816311717033386230e-01,-1.866150274872779846e-02,4.962418251713474693e-41,4.963819550177799510e-41,-4.913512935308538577e-41,-3.104343451559543610e-02,5.570301525537580339e-41,2.870056629180908203e-01,5.849440179631083899e-41,-5.032903564469012992e-41,7.729282069522826000e-41,-9.516833722591400146e-02,-5.191530550630582284e-41,-5.504160238021448973e-41,-1.152596012876448537e-40,8.063801378011703491e-02,5.900307313886074759e-41,5.593142690506074857e-41
-1.000807363220784352e-41,-4.951908513231038565e-41,2.990819811820983887e-01,-6.257778552135335594e-41,5.170651203512142510e-41,5.222078857152863297e-41,-2.319485270089010208e-40,-1.461077856812913767e-40,-5.161122373954733754e-41,-5.299710792076458162e-41,-5.189148343241230095e-41,3.051926791667938232e-01,-3.757596015930175781e-01,8.031953126192092896e-02,2.065773457288742065e-01,5.107873032310390705e-41,-2.670004963874816895e-01,-6.270530368160691429e-41,5.169670294587115138e-41,-8.522023260593414307e-02,-5.432273626801585857e-41,-2.950117550790309906e-02,4.988482403149916291e-41,-5.502198420171394229e-41,-5.076483946709514803e-41,5.184664188155390681e-41,3.837758600711822510e-01,-2.255931496620178223e-01,5.034164733086905327e-41,5.098624462445846913e-41,5.096522514749359687e-41,4.922200985787352443e-41,3.566958606243133545e-01,4.850078001618385315e-02,-5.641907877064578491e-41,-4.770407080650329590e-02,-1.050806269049644470e-01,-4.996469804396567748e-41,5.180460292762416229e-41,7.691383361816406250e-02,-1.375478804111480713e-01,6.064259234212078356e-41,5.810343952476421503e-41,-1.990952789783477783e-01,-5.074101739320162614e-41,9.596414119005203247e-02,5.562173994444496400e-41,8.543950319290161133e-02,5.017349151515007522e-41,5.509625302032315759e-41
5.657688016071915627e-04,9.062531753443181515e-04,6.525511294603347778e-02,1.810616930015385151e-03,1.139998421422205865e-04,-1.118582877097651362e-04,3.416159423068165779e-03,-7.100053480826318264e-04,2.351989242015406489e-04,3.612958535086363554e-04,-5.456677754409611225e-04,-1.584784090518951416e-01,2.413286715745925903e-01,7.866675406694412231e-02,2.095589190721511841e-01,-7.423266768455505371e-03,3.788607500609941781e-05,3.134296042844653130e-03,-8.203610923374071717e-05,-8.409142610616981983e-04,-3.503857646137475967e-03,-1.354535520076751709e-01,4.263517912477254868e-03,-2.871776232495903969e-04,-2.312408760190010071e-04,4.613755736500024796e-04,3.274452686309814453e-01,7.180931419134140015e-02,6.950736278668045998e-04,2.928853631019592285e-01,7.036986644379794598e-04,1.227519387612119317e-04,2.515984177589416504e-01,-1.797626167535781860e-01,7.621418684720993042e-02,1.286296080797910690e-02,1.172585785388946533e-01,-4.258017241954803467e-02,5.826006829738616943e-02,2.190906107425689697e-01,1.255255639553070068e-01,-3.274546703323721886e-03,1.877169609069824219e-01,6.169005762785673141e-03,-3.078266978263854980e-03,3.244745079427957535e-03,6.122218072414398193e-02,2.128736861050128937e-02,5.539709236472845078e-04,-3.202142193913459778e-03
